player_id,player_name,image_url
1628975,Jevon Carter,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png
1630188,Jalen Smith,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630188.png
203897,Zach LaVine,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203897.png
202696,Nikola Vučević,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png
1630245,Ayo Dosunmu,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630245.png
1628470,Torrey Craig,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628470.png
1641824,Matas Buzelis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641824.png
1641763,Julian Phillips,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641763.png
1641801,Emanuel Miller,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641801.png
1641766,Adama Sanogo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641766.png
1629659,Talen Horton-Tucker,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629659.png
1631207,Dalen Terry,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631207.png
1630537,Chris Duarte,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630537.png
1630604,E.J. Liddell,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630604.png
1630172,Patrick Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630172.png
1629622,Max Strus,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629622.png
1629660,Ty Jerome,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629660.png
1627747,Caris LeVert,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627747.png
1630596,Evan Mobley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630596.png
1630241,Sam Merrill,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630241.png
1641854,Craig Porter Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641854.png
1629636,Darius Garland,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629636.png
202684,Tristan Thompson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202684.png
1630550,JT Thor,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630550.png
1627777,Georges Niang,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627777.png
1641734,Emoni Bates,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641734.png
1642281,Jaylon Tyson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642281.png
1628386,Jarrett Allen,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png
1629731,Dean Wade,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629731.png
1631247,Luke Travers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631247.png
1630171,Isaac Okoro,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630171.png
1628378,Donovan Mitchell,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png
203957,Danté Exum,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203957.png
1641789,Jazian Gortman,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641789.png
1630702,Jaden Hardy,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630702.png
1641726,Dereck Lively II,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641726.png
1629656,Quentin Grimes,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629656.png
203939,Dwight Powell,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203939.png
1641765,Olivier-Maxence Prosper,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641765.png
1630314,Brandon Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630314.png
202681,Kyrie Irving,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202681.png
1630230,Naji Marshall,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630230.png
1630556,Kessler Edwards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630556.png
1629655,Daniel Gafford,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629655.png
1629023,P.J. Washington,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png
203915,Spencer Dinwiddie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203915.png
202691,Klay Thompson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202691.png
1628467,Maxi Kleber,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628467.png
1629029,Luka Dončić,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629029.png
202693,Markieff Morris,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png
1631128,Christian Braun,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631128.png
1629008,Michael Porter Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629008.png
1631124,Julian Strawther,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631124.png
201566,Russell Westbrook,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201566.png
1641816,Hunter Tyson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641816.png
201599,DeAndre Jordan,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201599.png
1631212,Peyton Watson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631212.png
203967,Dario Šarić,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203967.png
1641790,PJ Hall,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641790.png
1641747,DaRon Holmes II,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641747.png
203999,Nikola Jokić,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203999.png
1642461,Spencer Jones,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642461.png
1630192,Zeke Nnaji,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630192.png
1641725,Trey Alexander,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641725.png
1629618,Jalen Pickett,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629618.png
1627750,Jamal Murray,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627750.png
1628427,Vlatko Čančar,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628427.png
203932,Aaron Gordon,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png
1631105,Jalen Duren,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631105.png
1641842,Ronald Holland II,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641842.png
1630595,Cade Cunningham,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630595.png
1627736,Malik Beasley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627736.png
1630194,Paul Reed,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630194.png
203501,Tim Hardaway Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203501.png
1641709,Ausar Thompson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641709.png
202699,Tobias Harris,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202699.png
1631199,Ron Harper Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631199.png
1631111,Wendell Moore Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631111.png
1631323,Simone Fontecchio,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631323.png
1631093,Jaden Ivey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631093.png
1642450,Daniss Jenkins,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642450.png
1631204,Marcus Sasser,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631204.png
1630191,Isaiah Stewart,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630191.png
1641752,Bobi Klintman,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641752.png
1642449,Tolu Smith,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642449.png
1627780,Gary Payton II,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627780.png
1630228,Jonathan Kuminga,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630228.png
203937,Kyle Anderson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203937.png
1641764,Brandin Podziemski,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641764.png
1630541,Moses Moody,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630541.png
1626172,Kevon Looney,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626172.png
1627741,Buddy Hield,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627741.png
1630611,Gui Santos,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630611.png
1642366,Quinten Post,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642366.png
203952,Andrew Wiggins,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203952.png
203110,Draymond Green,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203110.png
201939,Stephen Curry,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201939.png
1631218,Trayce Jackson-Davis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631218.png
1630322,Lindy Waters III,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630322.png
1630311,Pat Spencer,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630311.png
203471,Dennis Schröder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png
1628988,Aaron Holiday,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628988.png
1641708,Amen Thompson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641708.png
1629111,Jock Landale,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629111.png
1642368,N'Faly Dante,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642368.png
1630224,Jalen Green,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630224.png
1627832,Fred VanVleet,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627832.png
1641715,Cam Whitmore,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641715.png
1630256,Jae'Sean Tate,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630256.png
1628415,Dillon Brooks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628415.png
1631095,Jabari Smith Jr.,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631095.png
203500,Steven Adams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png
1642263,Reed Sheppard,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642263.png
1631106,Tari Eason,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631106.png
1631466,Nate Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631466.png
1630578,Alperen Sengun,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630578.png
201145,Jeff Green,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png
1629098,Jack McVeigh,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629098.png
1630169,Tyrese Haliburton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630169.png
